data1,data2,data3,label
-462.0,-3997.0,1520.0,updown
-773.0,-3876.0,778.0,updown
-658.0,-2939.0,51.0,updown
-536.0,-2202.0,-50.0,updown
-199.0,-1704.0,98.0,updown
187.0,-1249.0,98.0,updown
367.0,-780.0,-105.0,updown
430.0,-291.0,-487.0,updown
392.0,0.0,-513.0,updown
205.0,163.0,-525.0,updown
47.0,366.0,-594.0,updown
-18.0,697.0,-768.0,updown
-87.0,1137.0,-1017.0,updown
-113.0,1590.0,-1342.0,updown
-3.0,1901.0,-1699.0,updown
141.0,2086.0,-1865.0,updown
183.0,2120.0,-1757.0,updown
245.0,1967.0,-1540.0,updown
268.0,1654.0,-1327.0,updown
3.0,1095.0,-694.0,updown
-223.0,0.0,623.0,updown
54.0,-1816.0,2889.0,updown
756.0,-3905.0,3997.0,updown
1000.0,-3997.0,3997.0,updown
-366.0,-3997.0,2998.0,updown
-946.0,-3997.0,1965.0,updown
-703.0,-3309.0,1444.0,updown
-611.0,-2131.0,741.0,updown
-469.0,-1400.0,195.0,updown
-194.0,-802.0,-87.0,updown
-8.0,-209.0,-333.0,updown
152.0,283.0,-646.0,updown
279.0,647.0,-955.0,updown
249.0,792.0,-1120.0,updown
226.0,792.0,-1155.0,updown
260.0,773.0,-1102.0,updown
306.0,830.0,-1023.0,updown
233.0,937.0,-1054.0,updown
88.0,920.0,-1022.0,updown
115.0,758.0,-853.0,updown
180.0,450.0,-626.0,updown
194.0,75.0,-294.0,updown
252.0,-354.0,132.0,updown
368.0,-827.0,510.0,updown
448.0,-1259.0,738.0,updown
454.0,-1496.0,873.0,updown
365.0,-1578.0,619.0,updown
117.0,-1636.0,493.0,updown
-146.0,-1729.0,508.0,updown
-190.0,-1817.0,573.0,updown
137.0,-1581.0,205.0,updown
74.0,-1315.0,-100.0,updown
-474.0,-1577.0,626.0,updown
-324.0,-1494.0,697.0,updown
168.0,-1301.0,520.0,updown
513.0,-1155.0,420.0,updown
565.0,-1133.0,411.0,updown
511.0,-1128.0,323.0,updown
468.0,-1145.0,252.0,updown
309.0,-1203.0,183.0,updown
2.0,-1289.0,152.0,updown
-200.0,-1344.0,172.0,updown
-221.0,-1314.0,262.0,updown
-304.0,-1517.0,227.0,updown
-87.0,-1603.0,206.0,updown
-30.0,-1663.0,215.0,updown
-113.0,-1687.0,363.0,updown
-222.0,-1728.0,594.0,updown
-269.0,-1772.0,773.0,updown
-280.0,-1870.0,893.0,updown
-242.0,-1978.0,1011.0,updown
-43.0,-1657.0,428.0,updown
-351.0,-571.0,1063.0,updown
-607.0,-2938.0,1685.0,updown
24.0,-1510.0,1113.0,updown
-73.0,-1249.0,1258.0,updown
128.0,-742.0,877.0,updown
56.0,-374.0,541.0,updown
141.0,158.0,32.0,updown
248.0,818.0,-620.0,updown
246.0,1339.0,-1211.0,updown
178.0,1729.0,-1467.0,updown
151.0,1819.0,-1679.0,updown
102.0,1856.0,-1672.0,updown
113.0,1845.0,-1406.0,updown
312.0,1713.0,-1108.0,updown
496.0,1547.0,-644.0,updown
454.0,1133.0,95.0,updown
155.0,383.0,982.0,updown
-223.0,-809.0,1975.0,updown
-402.0,-2322.0,2988.0,updown
-613.0,-3646.0,3247.0,updown
-437.0,-3997.0,2695.0,updown
93.0,-3997.0,2499.0,updown
-434.0,-3997.0,2467.0,updown
-589.0,-3997.0,1787.0,updown
-599.0,-3562.0,1519.0,updown
-513.0,-2170.0,1335.0,updown
-731.0,-851.0,788.0,updown
-511.0,669.0,43.0,updown
-152.0,2124.0,-576.0,updown
169.0,3076.0,-1494.0,updown
-127.0,3184.0,-2057.0,updown
-423.0,2765.0,-1807.0,updown
-356.0,2523.0,-1378.0,updown
-116.0,2252.0,-985.0,updown
-100.0,1777.0,-452.0,updown
-324.0,984.0,468.0,updown
-879.0,-228.0,1366.0,updown
-1004.0,-2111.0,2523.0,updown
-560.0,-3833.0,3231.0,updown
-153.0,-3997.0,3562.0,updown
8.0,-3997.0,3544.0,updown
4.0,-3997.0,2967.0,updown
83.0,-3947.0,2734.0,updown
82.0,-3097.0,2290.0,updown
263.0,-2099.0,1765.0,updown
231.0,-988.0,1111.0,updown
28.0,277.0,272.0,updown
52.0,1474.0,-505.0,updown
49.0,2479.0,-1151.0,updown
-183.0,3322.0,-1668.0,updown
-345.0,3379.0,-1874.0,updown
-126.0,2779.0,-1930.0,updown
-74.0,2589.0,-1672.0,updown
10.0,2341.0,-1184.0,updown
29.0,1844.0,-454.0,updown
-329.0,1085.0,469.0,updown
-834.0,-117.0,1622.0,updown
-927.0,-1988.0,2873.0,updown
-540.0,-3687.0,3592.0,updown
-29.0,-3997.0,3584.0,updown
487.0,-3997.0,3431.0,updown
196.0,-3997.0,3203.0,updown
80.0,-3997.0,2752.0,updown
44.0,-3656.0,1956.0,updown
138.0,-2354.0,1740.0,updown
44.0,-860.0,1060.0,updown
-107.0,821.0,323.0,updown
-313.0,2359.0,-427.0,updown
-751.0,3327.0,-1303.0,updown
-904.0,3503.0,-1763.0,updown
-578.0,3110.0,-1880.0,updown
-324.0,2815.0,-1744.0,updown
-389.0,2591.0,-1368.0,updown
-264.0,2057.0,-878.0,updown
-27.0,1201.0,101.0,updown
165.0,79.0,1262.0,updown
590.0,-1323.0,2438.0,updown
1113.0,-2843.0,3365.0,updown
1443.0,-3958.0,3785.0,updown
1109.0,-3997.0,3520.0,updown
515.0,-3997.0,3186.0,updown
714.0,-3997.0,2997.0,updown
658.0,-3632.0,2695.0,updown
677.0,-2561.0,2259.0,updown
353.0,-1477.0,1535.0,updown
-59.0,-412.0,856.0,updown
-538.0,701.0,160.0,updown
-862.0,1650.0,-520.0,updown
-1021.0,2240.0,-1114.0,updown
-1009.0,2490.0,-1392.0,updown
-853.0,2385.0,-1630.0,updown
-540.0,2330.0,-1598.0,updown
-369.0,2222.0,-1351.0,updown
-234.0,1743.0,-923.0,updown
-10.0,925.0,-229.0,updown
-15.0,49.0,817.0,updown
44.0,-981.0,1901.0,updown
429.0,-2430.0,2935.0,updown
798.0,-3742.0,3384.0,updown
655.0,-3997.0,3028.0,updown
101.0,-3997.0,2586.0,updown
193.0,-3963.0,2721.0,updown
218.0,-3730.0,2158.0,updown
241.0,-2653.0,2304.0,updown
68.0,-1646.0,1550.0,updown
-390.0,-477.0,847.0,updown
-762.0,565.0,114.0,updown
-718.0,1420.0,-532.0,updown
-599.0,2066.0,-1027.0,updown
-854.0,2363.0,-1453.0,updown
-1037.0,2231.0,-1702.0,updown
-826.0,2074.0,-1704.0,updown
-429.0,2024.0,-1464.0,updown
-224.0,1733.0,-1008.0,updown
-52.0,1003.0,-372.0,updown
44.0,144.0,433.0,updown
296.0,-686.0,1014.0,updown
292.0,-1591.0,1453.0,updown
356.0,-2259.0,2607.0,updown
90.0,-3307.0,3365.0,updown
-242.0,-3997.0,3097.0,updown
-19.0,-3894.0,3581.0,updown
-46.0,-3350.0,2541.0,updown
-26.0,-2521.0,2136.0,updown
54.0,-1488.0,1830.0,updown
-200.0,-722.0,1210.0,updown
-517.0,-343.0,436.0,updown
-761.0,-132.0,45.0,updown
-836.0,-65.0,-6.0,updown
-514.0,0.0,114.0,updown
-168.0,-36.0,155.0,updown
244.0,291.0,11.0,updown
360.0,525.0,-235.0,updown
29.0,358.0,-204.0,updown
-154.0,147.0,-168.0,updown
-84.0,-57.0,-104.0,updown
176.0,-293.0,-21.0,updown
457.0,-447.0,105.0,updown
324.0,-638.0,405.0,updown
105.0,-983.0,603.0,updown
-143.0,-1167.0,381.0,updown
318.0,-282.0,520.0,updown
257.0,-1283.0,832.0,updown
-50.0,-1130.0,757.0,updown
-124.0,-1295.0,802.0,updown
-196.0,-1320.0,714.0,updown
-241.0,-1322.0,676.0,updown
-308.0,-1239.0,625.0,updown
-231.0,-1121.0,656.0,updown
-312.0,-1187.0,435.0,updown
-289.0,-1162.0,431.0,updown
-211.0,-1058.0,403.0,updown
-171.0,-961.0,426.0,updown
-201.0,-798.0,383.0,updown
-304.0,-763.0,408.0,updown
-337.0,-841.0,378.0,updown
-254.0,-958.0,281.0,updown
-296.0,-917.0,250.0,updown
-442.0,-818.0,193.0,updown
-459.0,-709.0,181.0,updown
-196.0,-919.0,193.0,updown
-218.0,-975.0,228.0,updown
-334.0,-924.0,314.0,updown
-444.0,-915.0,432.0,updown
-365.0,-1038.0,539.0,updown
-247.0,-1189.0,542.0,updown
-236.0,-1283.0,552.0,updown
-368.0,-1204.0,546.0,updown
-493.0,-1326.0,496.0,updown
-451.0,-1576.0,532.0,updown
-335.0,-1841.0,600.0,updown
-242.0,-2059.0,703.0,updown
-242.0,-2204.0,853.0,updown
-265.0,-2360.0,916.0,updown
-190.0,-2439.0,1043.0,updown
-219.0,-2294.0,1059.0,updown
-289.0,-1895.0,1041.0,updown
-406.0,-1351.0,877.0,updown
-541.0,-626.0,581.0,updown
-574.0,160.0,267.0,updown
-528.0,1003.0,-187.0,updown
-550.0,1902.0,-666.0,updown
-641.0,2574.0,-1016.0,updown
-644.0,2722.0,-1214.0,updown
-394.0,2606.0,-1452.0,updown
-198.0,2462.0,-1418.0,updown
62.0,2279.0,-1113.0,updown
-6.0,1760.0,-294.0,updown
72.0,673.0,709.0,updown
285.0,-714.0,1753.0,updown
432.0,-2303.0,2625.0,updown
479.0,-3768.0,3131.0,updown
545.0,-3997.0,3286.0,updown
538.0,-3997.0,3383.0,updown
493.0,-3997.0,3089.0,updown
393.0,-3895.0,2705.0,updown
322.0,-2894.0,2202.0,updown
241.0,-1677.0,1423.0,updown
-157.0,-374.0,671.0,updown
-649.0,892.0,-150.0,updown
-841.0,2036.0,-971.0,updown
-935.0,2996.0,-1808.0,updown
-1041.0,3137.0,-2257.0,updown
-811.0,3031.0,-2416.0,updown
-636.0,2920.0,-2166.0,updown
-201.0,2651.0,-1723.0,updown
357.0,2145.0,-1112.0,updown
519.0,1553.0,-95.0,updown
-162.0,545.0,1576.0,updown
-485.0,-1226.0,3203.0,updown
-528.0,-3360.0,3986.0,updown
251.0,-3997.0,3997.0,updown
1325.0,-3997.0,3918.0,updown
787.0,-3997.0,3765.0,updown
425.0,-3996.0,3392.0,updown
366.0,-3255.0,2894.0,updown
354.0,-2008.0,2114.0,updown
210.0,-722.0,1344.0,updown
-294.0,699.0,258.0,updown
-522.0,1811.0,-655.0,updown
-691.0,2581.0,-1536.0,updown
-698.0,2789.0,-1863.0,updown
-445.0,2677.0,-1812.0,updown
-128.0,2496.0,-1768.0,updown
94.0,2231.0,-1482.0,updown
354.0,1885.0,-1077.0,updown
605.0,1328.0,-533.0,updown
584.0,616.0,372.0,updown
25.0,-326.0,1616.0,updown
-479.0,-1696.0,2736.0,updown
-627.0,-3334.0,3691.0,updown
-290.0,-3997.0,3997.0,updown
234.0,-3997.0,3932.0,updown
331.0,-3997.0,3691.0,updown
140.0,-3997.0,3485.0,updown
110.0,-3489.0,3064.0,updown
104.0,-2335.0,2406.0,updown
-99.0,-1021.0,1525.0,updown
-362.0,222.0,716.0,updown
-549.0,1311.0,-5.0,updown
-521.0,2325.0,-470.0,updown
-185.0,3056.0,-786.0,updown
59.0,3432.0,-1223.0,updown
353.0,3354.0,-1544.0,updown
523.0,3151.0,-1440.0,updown
561.0,2781.0,-1014.0,updown
539.0,2307.0,-541.0,updown
216.0,1613.0,160.0,updown
-409.0,575.0,1083.0,updown
-1032.0,-947.0,2218.0,updown
-820.0,-2892.0,3050.0,updown
108.0,-3995.0,3324.0,updown
903.0,-3997.0,3211.0,updown
981.0,-3997.0,3115.0,updown
374.0,-3997.0,3293.0,updown
41.0,-3683.0,3173.0,updown
-102.0,-2758.0,2478.0,updown
-67.0,-1718.0,2006.0,updown
19.0,-320.0,1497.0,updown
-35.0,1648.0,900.0,updown
-466.0,3340.0,-302.0,updown
-701.0,3984.0,-1491.0,updown
-249.0,3617.0,-1799.0,updown
346.0,3165.0,-1659.0,updown
377.0,2861.0,-1211.0,updown
219.0,2331.0,-832.0,updown
-350.0,1562.0,-58.0,updown
-1002.0,296.0,988.0,updown
-1209.0,-1386.0,1852.0,updown
-306.0,-3469.0,2634.0,updown
761.0,-3997.0,2368.0,updown
797.0,-3997.0,2623.0,updown
492.0,-3997.0,2717.0,updown
192.0,-3997.0,2511.0,updown
248.0,-3869.0,2454.0,updown
350.0,-3154.0,2000.0,updown
343.0,-2036.0,1628.0,updown
120.0,-452.0,1100.0,updown
-130.0,1411.0,253.0,updown
-480.0,2666.0,-475.0,updown
-843.0,3130.0,-1200.0,updown
-589.0,3063.0,-1590.0,updown
1.0,2899.0,-1580.0,updown
159.0,2769.0,-1499.0,updown
222.0,2442.0,-1049.0,updown
223.0,1823.0,-483.0,updown
-163.0,914.0,550.0,updown
-388.0,-446.0,1469.0,updown
-303.0,-2005.0,2157.0,updown
64.0,-3655.0,2738.0,updown
147.0,-3997.0,2655.0,updown
251.0,-3997.0,2812.0,updown
203.0,-3997.0,2893.0,updown
314.0,-3997.0,2719.0,updown
330.0,-3427.0,2262.0,updown
415.0,-2303.0,1835.0,updown
327.0,-1167.0,1413.0,updown
2.0,217.0,877.0,updown
-474.0,1512.0,-180.0,updown
-998.0,2381.0,-999.0,updown
-1124.0,2968.0,-1410.0,updown
-840.0,3115.0,-1697.0,updown
-218.0,2948.0,-1719.0,updown
253.0,2867.0,-1538.0,updown
424.0,2496.0,-1005.0,updown
387.0,1777.0,-421.0,updown
-104.0,713.0,578.0,updown
-441.0,-775.0,1601.0,updown
-152.0,-2659.0,2418.0,updown
463.0,-3952.0,2972.0,updown
656.0,-3997.0,2918.0,updown
460.0,-3997.0,2957.0,updown
544.0,-3997.0,2763.0,updown
417.0,-3807.0,2343.0,updown
376.0,-2966.0,1943.0,updown
290.0,-2034.0,1576.0,updown
74.0,-1032.0,1033.0,updown
-195.0,-7.0,418.0,updown
-451.0,828.0,-143.0,updown
-646.0,1439.0,-502.0,updown
-846.0,1860.0,-950.0,updown
-662.0,2111.0,-1341.0,updown
-280.0,2209.0,-1518.0,updown
-19.0,2190.0,-1409.0,updown
151.0,1906.0,-780.0,updown
311.0,1380.0,-421.0,updown
116.0,884.0,552.0,updown
41.0,331.0,1111.0,updown
-63.0,-131.0,1413.0,updown
-137.0,-515.0,1579.0,updown
-24.0,-950.0,1762.0,updown
-11.0,-1398.0,2001.0,updown
-470.0,-1676.0,2137.0,updown
-647.0,-2133.0,2132.0,updown
-293.0,-2490.0,2080.0,updown
32.0,-2312.0,1917.0,updown
-70.0,-1775.0,1609.0,updown
-110.0,-1077.0,1166.0,updown
80.0,954.0,387.0,updown
-864.0,-481.0,1334.0,updown
-570.0,-666.0,240.0,updown
-18.0,-540.0,100.0,updown
70.0,-323.0,262.0,updown
-47.0,-526.0,285.0,updown
-176.0,-902.0,315.0,updown
-342.0,-1253.0,649.0,updown
-535.0,-1657.0,997.0,updown
-600.0,-2065.0,1321.0,updown
-430.0,-2332.0,1342.0,updown
-171.0,-2405.0,1278.0,updown
-52.0,-2376.0,1217.0,updown
-64.0,-2286.0,1261.0,updown
-107.0,-2155.0,1256.0,updown
-149.0,-1973.0,1283.0,updown
-20.0,-1592.0,1382.0,updown
239.0,-1096.0,1480.0,updown
491.0,-262.0,1462.0,updown
467.0,866.0,924.0,updown
145.0,1933.0,86.0,updown
-173.0,2641.0,-569.0,updown
-112.0,2940.0,-610.0,updown
85.0,2859.0,-16.0,updown
-50.0,2461.0,810.0,updown
-375.0,2111.0,1565.0,updown
-644.0,1665.0,1989.0,updown
-574.0,909.0,2068.0,updown
-334.0,274.0,1920.0,updown
-255.0,-88.0,1727.0,updown
-241.0,-111.0,1365.0,updown
-142.0,-154.0,972.0,updown
22.0,-501.0,754.0,updown
19.0,-1010.0,912.0,updown
0.0,-1635.0,1421.0,updown
141.0,-2484.0,1739.0,updown
352.0,-3122.0,1925.0,updown
557.0,-3245.0,1804.0,updown
330.0,-3317.0,1562.0,updown
329.0,-2996.0,1620.0,updown
417.0,-2308.0,1540.0,updown
554.0,-1442.0,1305.0,updown
877.0,-186.0,1295.0,updown
977.0,1155.0,620.0,updown
521.0,2257.0,-289.0,updown
215.0,3204.0,-773.0,updown
114.0,3391.0,-494.0,updown
-113.0,2780.0,254.0,updown
-478.0,2137.0,1409.0,updown
-760.0,1635.0,2104.0,updown
-1008.0,1110.0,2171.0,updown
-1049.0,589.0,2034.0,updown
-944.0,112.0,1547.0,updown
-713.0,-170.0,1359.0,updown
-401.0,-543.0,1289.0,updown
-200.0,-963.0,1100.0,updown
30.0,-1399.0,1095.0,updown
312.0,-1776.0,1307.0,updown
452.0,-2235.0,1492.0,updown
573.0,-2599.0,1820.0,updown
512.0,-2845.0,1720.0,updown
467.0,-2836.0,1657.0,updown
519.0,-2643.0,1713.0,updown
525.0,-2331.0,1670.0,updown
473.0,-1872.0,1565.0,updown
667.0,-1079.0,1539.0,updown
805.0,126.0,1517.0,updown
713.0,1390.0,1186.0,updown
337.0,2693.0,281.0,updown
-161.0,3588.0,-320.0,updown
-420.0,3733.0,-420.0,updown
-428.0,3240.0,340.0,updown
-600.0,2376.0,1215.0,updown
-873.0,1551.0,1724.0,updown
-901.0,625.0,1944.0,updown
-541.0,-224.0,2055.0,updown
-110.0,-713.0,1811.0,updown
160.0,-681.0,1436.0,updown
214.0,-489.0,1026.0,updown
315.0,-403.0,782.0,updown
470.0,-486.0,636.0,updown
689.0,-635.0,751.0,updown
760.0,-738.0,941.0,updown
527.0,-806.0,1244.0,updown
219.0,-822.0,1389.0,updown
25.0,-898.0,1252.0,updown
52.0,-839.0,1059.0,updown
49.0,-855.0,1129.0,updown
-162.0,-667.0,1292.0,updown
-111.0,-477.0,1265.0,updown
177.0,-223.0,1147.0,updown
382.0,87.0,1106.0,updown
243.0,528.0,1176.0,updown
-5.0,1005.0,1231.0,updown
-86.0,1063.0,926.0,updown
-170.0,1135.0,941.0,updown
-256.0,1189.0,1049.0,updown
-338.0,1167.0,1140.0,updown
-353.0,1204.0,1257.0,updown
-377.0,1132.0,1155.0,updown
-446.0,1003.0,1062.0,updown
-425.0,849.0,1054.0,updown
-459.0,666.0,1050.0,updown
-419.0,467.0,1107.0,updown
-300.0,254.0,1136.0,updown
-124.0,5.0,1109.0,updown
34.0,-160.0,1093.0,updown
111.0,-228.0,1010.0,updown
195.0,-183.0,929.0,updown
252.0,-80.0,802.0,updown
297.0,-86.0,666.0,updown
273.0,-190.0,598.0,updown
196.0,-378.0,686.0,updown
29.0,-610.0,840.0,updown
-87.0,-864.0,1035.0,updown
-80.0,-1136.0,1186.0,updown
-70.0,-1344.0,1221.0,updown
-79.0,-1476.0,1256.0,updown
-126.0,-1541.0,1278.0,updown
-65.0,-1519.0,1394.0,updown
315.0,-1307.0,1635.0,updown
618.0,-724.0,1454.0,updown
575.0,72.0,672.0,updown
616.0,1168.0,163.0,updown
908.0,2542.0,-287.0,updown
1167.0,3654.0,-786.0,updown
982.0,3995.0,-997.0,updown
410.0,3995.0,-785.0,updown
-252.0,3995.0,232.0,updown
-730.0,3857.0,1233.0,updown
-823.0,2945.0,1944.0,updown
-335.0,2067.0,2075.0,updown
257.0,1485.0,1798.0,updown
570.0,1142.0,1268.0,updown
661.0,723.0,734.0,updown
621.0,62.0,360.0,updown
499.0,-627.0,354.0,updown
191.0,-1129.0,597.0,updown
-185.0,-1486.0,1024.0,updown
-568.0,-1843.0,1399.0,updown
-955.0,-2108.0,1603.0,updown
-1142.0,-2419.0,1709.0,updown
-1057.0,-2618.0,1790.0,updown
-810.0,-2586.0,1696.0,updown
-283.0,-2371.0,1580.0,updown
471.0,-1660.0,1546.0,updown
740.0,-994.0,685.0,updown
876.0,-401.0,106.0,updown
1134.0,393.0,-224.0,updown
1424.0,1574.0,-362.0,updown
1692.0,3084.0,-309.0,updown
1365.0,3993.0,-406.0,updown
222.0,3995.0,-263.0,updown
-1134.0,3995.0,907.0,updown
-1944.0,3979.0,2091.0,updown
-1997.0,3190.0,2612.0,updown
-1150.0,2131.0,2652.0,updown
-138.0,1466.0,2170.0,updown
403.0,1106.0,1389.0,updown
781.0,643.0,671.0,updown
962.0,16.0,132.0,updown
975.0,-700.0,44.0,updown
807.0,-1341.0,417.0,updown
433.0,-1746.0,783.0,updown
6.0,-1958.0,1383.0,updown
-380.0,-2105.0,1514.0,updown
-630.0,-2420.0,1546.0,updown
-658.0,-2658.0,1627.0,updown
-361.0,-2595.0,1559.0,updown
70.0,-2215.0,1443.0,updown
470.0,-1749.0,1305.0,updown
702.0,-1148.0,942.0,updown
754.0,-356.0,413.0,updown
888.0,733.0,-41.0,updown
1035.0,2007.0,-503.0,updown
957.0,3311.0,-794.0,updown
498.0,3995.0,-686.0,updown
-343.0,3995.0,180.0,updown
-1268.0,3995.0,1386.0,updown
-1898.0,3964.0,2254.0,updown
-1863.0,3124.0,2569.0,updown
-1217.0,2119.0,2561.0,updown
-337.0,1437.0,2183.0,updown
397.0,1089.0,1539.0,updown
858.0,706.0,880.0,updown
952.0,152.0,578.0,updown
785.0,-417.0,598.0,updown
509.0,-866.0,965.0,updown
295.0,-1055.0,1037.0,updown
-40.0,-1383.0,1026.0,updown
-380.0,-1769.0,1090.0,updown
-647.0,-2076.0,1185.0,updown
-675.0,-2260.0,1404.0,updown
-401.0,-2146.0,1425.0,updown
-107.0,-1756.0,1004.0,updown
172.0,-1305.0,431.0,updown
457.0,-837.0,123.0,updown
595.0,-324.0,-55.0,updown
789.0,485.0,-429.0,updown
1090.0,1490.0,-563.0,updown
1112.0,2334.0,-286.0,updown
703.0,3234.0,30.0,updown
-314.0,3941.0,-10.0,updown
-1068.0,3995.0,507.0,updown
-1494.0,3988.0,1225.0,updown
-1437.0,3309.0,1626.0,updown
-895.0,2349.0,1844.0,updown
-218.0,1632.0,1602.0,updown
181.0,1167.0,1101.0,updown
294.0,740.0,777.0,updown
283.0,159.0,481.0,updown
185.0,-452.0,519.0,updown
-36.0,-939.0,857.0,updown
-395.0,-1332.0,1112.0,updown
-709.0,-1472.0,1082.0,updown
-984.0,-1728.0,1028.0,updown
-1082.0,-1896.0,1266.0,updown
-929.0,-1858.0,1503.0,updown
-702.0,-1783.0,1351.0,updown
-411.0,-1587.0,1157.0,updown
-42.0,-1170.0,888.0,updown
421.0,-740.0,731.0,updown
750.0,-184.0,209.0,updown
1103.0,716.0,-315.0,updown
1468.0,1792.0,-592.0,updown
1598.0,2841.0,-455.0,updown
1235.0,3864.0,-890.0,updown
342.0,3995.0,-677.0,updown
-666.0,3995.0,687.0,updown
-1282.0,3986.0,1732.0,updown
-1465.0,3406.0,2293.0,updown
-899.0,2401.0,2494.0,updown
-203.0,1677.0,2170.0,updown
235.0,1333.0,1683.0,updown
572.0,774.0,1153.0,updown
669.0,-30.0,683.0,updown
581.0,-580.0,564.0,updown
427.0,-1043.0,635.0,updown
44.0,-1413.0,686.0,updown
-328.0,-1562.0,791.0,updown
-686.0,-1682.0,985.0,updown
-972.0,-1853.0,1021.0,updown
-1056.0,-1897.0,1207.0,updown
-915.0,-1681.0,1124.0,updown
-542.0,-1279.0,788.0,updown
-64.0,-883.0,269.0,updown
393.0,-535.0,-174.0,updown
806.0,136.0,-433.0,updown
1295.0,1073.0,-761.0,updown
1683.0,1931.0,-867.0,updown
1600.0,2890.0,-765.0,updown
933.0,3813.0,-731.0,updown
-44.0,3995.0,115.0,updown
-907.0,3995.0,1361.0,updown
-1598.0,3838.0,2161.0,updown
-1747.0,3038.0,2503.0,updown
-1205.0,2075.0,2581.0,updown
-509.0,1482.0,2207.0,updown
92.0,1074.0,1560.0,updown
480.0,509.0,1034.0,updown
653.0,-167.0,711.0,updown
576.0,-795.0,624.0,updown
329.0,-1278.0,727.0,updown
-66.0,-1535.0,981.0,updown
-544.0,-1651.0,1104.0,updown
-867.0,-1682.0,1126.0,updown
-989.0,-1700.0,1187.0,updown
-900.0,-1594.0,1299.0,updown
-468.0,-1133.0,1480.0,updown
-32.0,-599.0,1464.0,updown
183.0,-283.0,997.0,updown
533.0,229.0,763.0,updown
1069.0,936.0,574.0,updown
1755.0,1985.0,389.0,updown
2119.0,3124.0,-143.0,updown
1662.0,3932.0,-737.0,updown
539.0,3995.0,-713.0,updown
-494.0,3904.0,-207.0,updown
-1158.0,3251.0,869.0,updown
-1108.0,2423.0,1458.0,updown
-695.0,1837.0,1419.0,updown
-261.0,1371.0,1057.0,updown
59.0,879.0,650.0,updown
282.0,315.0,492.0,updown
434.0,-299.0,403.0,updown
456.0,-722.0,485.0,updown
317.0,-1041.0,669.0,updown
-6.0,-1284.0,1020.0,updown
-471.0,-1468.0,1299.0,updown
-945.0,-1553.0,1467.0,updown
-1307.0,-1618.0,1483.0,updown
-1422.0,-1747.0,1497.0,updown
-1262.0,-1761.0,1506.0,updown
-895.0,-1537.0,1413.0,updown
-445.0,-1270.0,1165.0,updown
6.0,-940.0,991.0,updown
368.0,-569.0,801.0,updown
626.0,-63.0,635.0,updown
973.0,790.0,432.0,updown
1524.0,1896.0,159.0,updown
1865.0,3040.0,-467.0,updown
1528.0,3922.0,-893.0,updown
776.0,3995.0,-222.0,updown
-222.0,3995.0,769.0,updown
-918.0,3765.0,1733.0,updown
-1197.0,2921.0,2288.0,updown
-870.0,1941.0,2454.0,updown
-409.0,1384.0,2060.0,updown
-79.0,1104.0,1421.0,updown
162.0,855.0,896.0,updown
333.0,335.0,478.0,updown
490.0,-173.0,409.0,updown
542.0,-563.0,410.0,updown
396.0,-958.0,704.0,updown
175.0,-1287.0,1009.0,updown
-146.0,-1636.0,1183.0,updown
-476.0,-1918.0,1246.0,updown
-664.0,-2027.0,1302.0,updown
-755.0,-1933.0,1237.0,updown
-730.0,-1636.0,1095.0,updown
-532.0,-1202.0,896.0,updown
-106.0,-543.0,746.0,updown
239.0,79.0,556.0,updown
569.0,518.0,351.0,updown
791.0,897.0,348.0,updown
803.0,1439.0,498.0,updown
284.0,1731.0,468.0,updown
-313.0,1870.0,1217.0,updown
-771.0,1656.0,1980.0,updown
-961.0,1178.0,2426.0,updown
-887.0,651.0,2624.0,updown
-660.0,188.0,2466.0,updown
-230.0,-155.0,2264.0,updown
20.0,-408.0,1876.0,updown
224.0,-377.0,1497.0,updown
404.0,-170.0,1190.0,updown
445.0,-10.0,865.0,updown
493.0,-13.0,570.0,updown
449.0,-55.0,356.0,updown
354.0,-109.0,215.0,updown
252.0,-197.0,161.0,updown
167.0,-393.0,178.0,updown
69.0,-588.0,304.0,updown
-27.0,-700.0,515.0,updown
-102.0,-795.0,710.0,updown
-128.0,-864.0,898.0,updown
-145.0,-991.0,900.0,updown
-193.0,-1143.0,968.0,updown
-127.0,-1261.0,1111.0,updown
-123.0,-1353.0,1252.0,updown
-249.0,-1476.0,1381.0,updown
-276.0,-1601.0,1479.0,updown
-213.0,-1669.0,1530.0,updown
-125.0,-1696.0,1505.0,updown
-40.0,-1643.0,1448.0,updown
40.0,-1486.0,1368.0,updown
44.0,-1217.0,1274.0,updown
26.0,-880.0,1188.0,updown
10.0,-535.0,1062.0,updown
-6.0,-141.0,905.0,updown
-15.0,415.0,766.0,updown
40.0,1301.0,650.0,updown
48.0,2187.0,80.0,updown
119.0,2795.0,-1028.0,updown
435.0,3192.0,-2006.0,updown
794.0,3110.0,-2372.0,updown
868.0,2702.0,-2332.0,updown
715.0,2334.0,-1888.0,updown
426.0,1803.0,-1266.0,updown
43.0,1051.0,-479.0,updown
-187.0,-17.0,373.0,updown
-26.0,-1275.0,1207.0,updown
478.0,-2324.0,1977.0,updown
465.0,-2978.0,2298.0,updown
-237.0,-3556.0,2780.0,updown
-984.0,-3997.0,3704.0,updown
-1053.0,-3997.0,3988.0,updown
-1001.0,-3997.0,3984.0,updown
-742.0,-3997.0,3997.0,updown
-552.0,-3895.0,3522.0,updown
